id,state,name
2562,32,GENERAL FRANCISCO R. MURGUIA
2563,32,MAZAPIL
2564,32,MELCHOR OCAMPO
2565,32,MORELOS
2566,32,PANUCO
2567,32,RIO GRANDE
2568,32,EL SALVADOR
2569,32,VETAGRANDE
2570,32,VILLA DE COS
2571,32,ZACATECAS
2572,32,GENERAL PANFILO NATERA
2573,32,GUADALUPE
2574,32,NORIA DE ANGELES
2575,32,PINOS
2576,32,VILLA GARCIA
2577,32,VILLA GONZALEZ ORTEGA
2578,32,VILLA HIDALGO
2579,32,TRANCOSO
